,names,ids,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
689,Peace Frog,5piJiL6aRhvrKBa9YuEfS9,The Doors,0.641,0.725,7,-7.376,1,0.039,0.16,0.00321,0.648,0.808,112.529,audio_features,5piJiL6aRhvrKBa9YuEfS9,spotify:track:5piJiL6aRhvrKBa9YuEfS9,https://api.spotify.com/v1/tracks/5piJiL6aRhvrKBa9YuEfS9,https://api.spotify.com/v1/audio-analysis/5piJiL6aRhvrKBa9YuEfS9,170133,4
690,The Ghost Song,12yE1Q5TAg4nh8IqWckVGS,Jim Morrison,0.746,0.473,2,-14.567,0,0.142,0.375,0.00562,0.0629,0.247,110.527,audio_features,12yE1Q5TAg4nh8IqWckVGS,spotify:track:12yE1Q5TAg4nh8IqWckVGS,https://api.spotify.com/v1/tracks/12yE1Q5TAg4nh8IqWckVGS,https://api.spotify.com/v1/audio-analysis/12yE1Q5TAg4nh8IqWckVGS,315920,4
691,My Way - 2008 Remastered,2YkIDPL5lGhRhomCq4S2RO,Frank Sinatra,0.278,0.427,2,-8.688,1,0.0311,0.351,0.0,0.145,0.243,150.836,audio_features,2YkIDPL5lGhRhomCq4S2RO,spotify:track:2YkIDPL5lGhRhomCq4S2RO,https://api.spotify.com/v1/tracks/2YkIDPL5lGhRhomCq4S2RO,https://api.spotify.com/v1/audio-analysis/2YkIDPL5lGhRhomCq4S2RO,276253,4
692,Why Can't This Be Love,0TaT50ZZxT4ytZxuqkE3A9,Van Halen,0.531,0.626,0,-13.371,1,0.0452,0.0606,0.0,0.0767,0.746,88.236,audio_features,0TaT50ZZxT4ytZxuqkE3A9,spotify:track:0TaT50ZZxT4ytZxuqkE3A9,https://api.spotify.com/v1/tracks/0TaT50ZZxT4ytZxuqkE3A9,https://api.spotify.com/v1/audio-analysis/0TaT50ZZxT4ytZxuqkE3A9,227693,4
693,And the Cradle Will Rock... - 2015 Remaster,4MM0jT9z9m7VFiusFrGJ8C,Van Halen,0.509,0.928,2,-5.833,1,0.0329,0.189,1.41e-06,0.269,0.736,107.921,audio_features,4MM0jT9z9m7VFiusFrGJ8C,spotify:track:4MM0jT9z9m7VFiusFrGJ8C,https://api.spotify.com/v1/tracks/4MM0jT9z9m7VFiusFrGJ8C,https://api.spotify.com/v1/audio-analysis/4MM0jT9z9m7VFiusFrGJ8C,213150,4
694,Unchained - 2015 Remaster,6fHS0zmDdDKktklfaqojaF,Van Halen,0.528,0.875,1,-5.912,1,0.0436,0.0145,0.0,0.138,0.479,136.83,audio_features,6fHS0zmDdDKktklfaqojaF,spotify:track:6fHS0zmDdDKktklfaqojaF,https://api.spotify.com/v1/tracks/6fHS0zmDdDKktklfaqojaF,https://api.spotify.com/v1/audio-analysis/6fHS0zmDdDKktklfaqojaF,209206,4
695,Hot for Teacher - 2015 Remaster,6QDbGdbJ57Mtkflsg42WV5,Van Halen,0.552,0.947,2,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631,audio_features,6QDbGdbJ57Mtkflsg42WV5,spotify:track:6QDbGdbJ57Mtkflsg42WV5,https://api.spotify.com/v1/tracks/6QDbGdbJ57Mtkflsg42WV5,https://api.spotify.com/v1/audio-analysis/6QDbGdbJ57Mtkflsg42WV5,282747,4
696,Magic,500h8jAdr7LvzzXlm1qxtK,Pilot,0.393,0.588,9,-6.68,0,0.0613,0.345,0.0,0.134,0.728,203.145,audio_features,500h8jAdr7LvzzXlm1qxtK,spotify:track:500h8jAdr7LvzzXlm1qxtK,https://api.spotify.com/v1/tracks/500h8jAdr7LvzzXlm1qxtK,https://api.spotify.com/v1/audio-analysis/500h8jAdr7LvzzXlm1qxtK,186333,4
697,Suspicious Minds,1H5IfYyIIAlgDX8zguUzns,Elvis Presley,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,audio_features,1H5IfYyIIAlgDX8zguUzns,spotify:track:1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/audio-analysis/1H5IfYyIIAlgDX8zguUzns,261280,4
698,You Make Loving Fun - 2004 Remaster,55mQhobuwtY7lfLAXylg1k,Fleetwood Mac,0.62,0.604,7,-9.088,0,0.0261,0.0133,0.102,0.104,0.857,126.576,audio_features,55mQhobuwtY7lfLAXylg1k,spotify:track:55mQhobuwtY7lfLAXylg1k,https://api.spotify.com/v1/tracks/55mQhobuwtY7lfLAXylg1k,https://api.spotify.com/v1/audio-analysis/55mQhobuwtY7lfLAXylg1k,216627,4
699,No Quarter - 1990 Remaster,2fQ2iALVbAZ7MkH6PaaIJ6,Led Zeppelin,0.339,0.34,11,-14.377,1,0.0385,0.657,0.459,0.375,0.117,142.362,audio_features,2fQ2iALVbAZ7MkH6PaaIJ6,spotify:track:2fQ2iALVbAZ7MkH6PaaIJ6,https://api.spotify.com/v1/tracks/2fQ2iALVbAZ7MkH6PaaIJ6,https://api.spotify.com/v1/audio-analysis/2fQ2iALVbAZ7MkH6PaaIJ6,419133,4
700,For Your Life - 1990 Remaster,2hXhzBwIcrfQQUdelpLZXH,Led Zeppelin,0.374,0.719,0,-9.336,1,0.177,0.0141,0.000344,0.132,0.671,184.18,audio_features,2hXhzBwIcrfQQUdelpLZXH,spotify:track:2hXhzBwIcrfQQUdelpLZXH,https://api.spotify.com/v1/tracks/2hXhzBwIcrfQQUdelpLZXH,https://api.spotify.com/v1/audio-analysis/2hXhzBwIcrfQQUdelpLZXH,384107,4
701,Rock and Roll - Remaster,4PRGxHpCpF2yoOHYKQIEwD,Led Zeppelin,0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,audio_features,4PRGxHpCpF2yoOHYKQIEwD,spotify:track:4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/tracks/4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/audio-analysis/4PRGxHpCpF2yoOHYKQIEwD,220561,4
702,All My Love - 1990 Remaster,6lrh9jZ1xoMwoErgPSj2rY,Led Zeppelin,0.599,0.744,7,-8.72,1,0.0316,0.131,0.00275,0.0795,0.723,91.259,audio_features,6lrh9jZ1xoMwoErgPSj2rY,spotify:track:6lrh9jZ1xoMwoErgPSj2rY,https://api.spotify.com/v1/tracks/6lrh9jZ1xoMwoErgPSj2rY,https://api.spotify.com/v1/audio-analysis/6lrh9jZ1xoMwoErgPSj2rY,351267,4
703,D'yer Mak'er - 1990 Remaster,6UCb3me83cyCV19sjvucte,Led Zeppelin,0.537,0.893,9,-10.234,0,0.0636,0.15,0.000286,0.0688,0.588,163.727,audio_features,6UCb3me83cyCV19sjvucte,spotify:track:6UCb3me83cyCV19sjvucte,https://api.spotify.com/v1/tracks/6UCb3me83cyCV19sjvucte,https://api.spotify.com/v1/audio-analysis/6UCb3me83cyCV19sjvucte,261773,4
704,Lights,7EHmKkyAr6MZv5Y2FdZbXw,Journey,0.193,0.498,7,-9.901,1,0.0381,0.107,0.00711,0.332,0.344,205.422,audio_features,7EHmKkyAr6MZv5Y2FdZbXw,spotify:track:7EHmKkyAr6MZv5Y2FdZbXw,https://api.spotify.com/v1/tracks/7EHmKkyAr6MZv5Y2FdZbXw,https://api.spotify.com/v1/audio-analysis/7EHmKkyAr6MZv5Y2FdZbXw,190333,3
705,Without You,6MrILERJLA3Jcq0E9poZsp,Harry Nilsson,0.381,0.186,4,-15.477,1,0.029,0.613,2.75e-06,0.0694,0.142,65.058,audio_features,6MrILERJLA3Jcq0E9poZsp,spotify:track:6MrILERJLA3Jcq0E9poZsp,https://api.spotify.com/v1/tracks/6MrILERJLA3Jcq0E9poZsp,https://api.spotify.com/v1/audio-analysis/6MrILERJLA3Jcq0E9poZsp,201000,4
706,"Everybody's Talkin' - From ""Midnight Cowboy""",1jcPcDu2YawPfLhwjYnqK2,Harry Nilsson,0.438,0.349,4,-15.569,1,0.038,0.338,5.7e-05,0.417,0.683,124.984,audio_features,1jcPcDu2YawPfLhwjYnqK2,spotify:track:1jcPcDu2YawPfLhwjYnqK2,https://api.spotify.com/v1/tracks/1jcPcDu2YawPfLhwjYnqK2,https://api.spotify.com/v1/audio-analysis/1jcPcDu2YawPfLhwjYnqK2,163587,4
707,Me and My Arrow,5KjRITicSHJM88w3U9LwLM,Harry Nilsson,0.798,0.511,10,-14.078,1,0.034,0.658,0.00285,0.142,0.962,91.568,audio_features,5KjRITicSHJM88w3U9LwLM,spotify:track:5KjRITicSHJM88w3U9LwLM,https://api.spotify.com/v1/tracks/5KjRITicSHJM88w3U9LwLM,https://api.spotify.com/v1/audio-analysis/5KjRITicSHJM88w3U9LwLM,125667,4
708,I Guess the Lord Must Be in New York City,4gFB9xxwrJB0uIEPSquCTU,Harry Nilsson,0.518,0.431,2,-15.028,1,0.0519,0.41,0.00608,0.343,0.745,127.953,audio_features,4gFB9xxwrJB0uIEPSquCTU,spotify:track:4gFB9xxwrJB0uIEPSquCTU,https://api.spotify.com/v1/tracks/4gFB9xxwrJB0uIEPSquCTU,https://api.spotify.com/v1/audio-analysis/4gFB9xxwrJB0uIEPSquCTU,161267,4
709,One,7Ci3Yc9H2YliGFc1czyqI1,Harry Nilsson,0.455,0.063,0,-21.191,0,0.0387,0.946,0.000131,0.1,0.208,125.392,audio_features,7Ci3Yc9H2YliGFc1czyqI1,spotify:track:7Ci3Yc9H2YliGFc1czyqI1,https://api.spotify.com/v1/tracks/7Ci3Yc9H2YliGFc1czyqI1,https://api.spotify.com/v1/audio-analysis/7Ci3Yc9H2YliGFc1czyqI1,171907,4
710,Many Rivers to Cross,7cnjQrcChwN0Nn8KlrGbrE,Harry Nilsson,0.407,0.564,0,-9.992,1,0.0278,0.196,0.000859,0.282,0.352,105.74,audio_features,7cnjQrcChwN0Nn8KlrGbrE,spotify:track:7cnjQrcChwN0Nn8KlrGbrE,https://api.spotify.com/v1/tracks/7cnjQrcChwN0Nn8KlrGbrE,https://api.spotify.com/v1/audio-analysis/7cnjQrcChwN0Nn8KlrGbrE,299267,4
711,Mucho Mungo / Mt. Elga,1xcJNBxc4MYFEN6UoE2HUY,Harry Nilsson,0.644,0.523,2,-11.257,1,0.0306,0.312,0.267,0.0717,0.575,115.607,audio_features,1xcJNBxc4MYFEN6UoE2HUY,spotify:track:1xcJNBxc4MYFEN6UoE2HUY,https://api.spotify.com/v1/tracks/1xcJNBxc4MYFEN6UoE2HUY,https://api.spotify.com/v1/audio-analysis/1xcJNBxc4MYFEN6UoE2HUY,228653,4
712,Rhinestone Eyes,1foMv2HQwfQ2vntFf9HFeG,Gorillaz,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,audio_features,1foMv2HQwfQ2vntFf9HFeG,spotify:track:1foMv2HQwfQ2vntFf9HFeG,https://api.spotify.com/v1/tracks/1foMv2HQwfQ2vntFf9HFeG,https://api.spotify.com/v1/audio-analysis/1foMv2HQwfQ2vntFf9HFeG,200173,4
713,I Got You Babe,4SGBuq37Ol4HJr7pQqFMKa,Sonny & Cher,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,audio_features,4SGBuq37Ol4HJr7pQqFMKa,spotify:track:4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/tracks/4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/audio-analysis/4SGBuq37Ol4HJr7pQqFMKa,190080,3
714,Convoy,6dGWq08LXuIw6T2oUeHECh,C.W. McCall,0.68,0.543,5,-14.876,1,0.141,0.857,0.000116,0.0881,0.796,111.62,audio_features,6dGWq08LXuIw6T2oUeHECh,spotify:track:6dGWq08LXuIw6T2oUeHECh,https://api.spotify.com/v1/tracks/6dGWq08LXuIw6T2oUeHECh,https://api.spotify.com/v1/audio-analysis/6dGWq08LXuIw6T2oUeHECh,230600,4
715,I.G.Y.,6bzwsAtj4TqaBysLDrGiO3,Donald Fagen,0.834,0.559,8,-9.366,0,0.0603,0.614,0.00434,0.0839,0.874,119.422,audio_features,6bzwsAtj4TqaBysLDrGiO3,spotify:track:6bzwsAtj4TqaBysLDrGiO3,https://api.spotify.com/v1/tracks/6bzwsAtj4TqaBysLDrGiO3,https://api.spotify.com/v1/audio-analysis/6bzwsAtj4TqaBysLDrGiO3,363413,4
716,Easy,1JQ6Xm1JrvHfvAqhl5pwaA,Commodores,0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,audio_features,1JQ6Xm1JrvHfvAqhl5pwaA,spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/tracks/1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/audio-analysis/1JQ6Xm1JrvHfvAqhl5pwaA,256427,4
717,Heartbreaker,22ML0MuFKfw16WejbxsLOy,Pat Benatar,0.466,0.588,5,-10.666,0,0.0812,0.285,9.94e-06,0.0535,0.882,156.131,audio_features,22ML0MuFKfw16WejbxsLOy,spotify:track:22ML0MuFKfw16WejbxsLOy,https://api.spotify.com/v1/tracks/22ML0MuFKfw16WejbxsLOy,https://api.spotify.com/v1/audio-analysis/22ML0MuFKfw16WejbxsLOy,209360,4
718,You'll Never Walk Alone,6fSNK6QlZskYmKTvJnNH5P,Gerry & The Pacemakers,0.474,0.365,0,-5.446,1,0.0306,0.251,2.02e-06,0.186,0.219,113.207,audio_features,6fSNK6QlZskYmKTvJnNH5P,spotify:track:6fSNK6QlZskYmKTvJnNH5P,https://api.spotify.com/v1/tracks/6fSNK6QlZskYmKTvJnNH5P,https://api.spotify.com/v1/audio-analysis/6fSNK6QlZskYmKTvJnNH5P,159547,3
719,Bitter Sweet Symphony,57iDDD9N9tTWe75x6qhStw,The Verve,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267,4
720,Dedicated To The One I Love,1mFrjW8e8fuAOowlU3Q3Dr,The Mamas & The Papas,0.396,0.452,7,-8.809,1,0.0326,0.814,0.0,0.192,0.307,103.264,audio_features,1mFrjW8e8fuAOowlU3Q3Dr,spotify:track:1mFrjW8e8fuAOowlU3Q3Dr,https://api.spotify.com/v1/tracks/1mFrjW8e8fuAOowlU3Q3Dr,https://api.spotify.com/v1/audio-analysis/1mFrjW8e8fuAOowlU3Q3Dr,178733,4
721,God Only Knows - Mono / 1997 Remastered,6iGU74CwXuT4XVepjc9Emf,The Beach Boys,0.521,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.483,117.072,audio_features,6iGU74CwXuT4XVepjc9Emf,spotify:track:6iGU74CwXuT4XVepjc9Emf,https://api.spotify.com/v1/tracks/6iGU74CwXuT4XVepjc9Emf,https://api.spotify.com/v1/audio-analysis/6iGU74CwXuT4XVepjc9Emf,173040,4
722,Don't Let Me Be Misunderstood,7vYA9ET5AUqJt5pBbhKmcB,The Animals,0.513,0.775,11,-5.136,0,0.0284,0.0929,0.0,0.404,0.518,112.202,audio_features,7vYA9ET5AUqJt5pBbhKmcB,spotify:track:7vYA9ET5AUqJt5pBbhKmcB,https://api.spotify.com/v1/tracks/7vYA9ET5AUqJt5pBbhKmcB,https://api.spotify.com/v1/audio-analysis/7vYA9ET5AUqJt5pBbhKmcB,149360,4
723,Dancing Days - Remaster,4YsNkF22bkppExAF3kOTYv,Led Zeppelin,0.556,0.855,0,-6.901,1,0.0403,0.174,0.00381,0.261,0.721,117.248,audio_features,4YsNkF22bkppExAF3kOTYv,spotify:track:4YsNkF22bkppExAF3kOTYv,https://api.spotify.com/v1/tracks/4YsNkF22bkppExAF3kOTYv,https://api.spotify.com/v1/audio-analysis/4YsNkF22bkppExAF3kOTYv,223465,4
724,Nobody's Fault but Mine - 1990 Remaster,2mYpbsbzCM3dqrM2XjgSjh,Led Zeppelin,0.243,0.813,9,-8.809,1,0.102,0.0523,0.21,0.188,0.471,187.617,audio_features,2mYpbsbzCM3dqrM2XjgSjh,spotify:track:2mYpbsbzCM3dqrM2XjgSjh,https://api.spotify.com/v1/tracks/2mYpbsbzCM3dqrM2XjgSjh,https://api.spotify.com/v1/audio-analysis/2mYpbsbzCM3dqrM2XjgSjh,376267,4
725,Rhythm of the Rain,7GHf8dQ2wA71wYOuRsQCZP,The Cascades,0.659,0.66,0,-8.337,1,0.0441,0.627,0.000217,0.136,0.672,116.634,audio_features,7GHf8dQ2wA71wYOuRsQCZP,spotify:track:7GHf8dQ2wA71wYOuRsQCZP,https://api.spotify.com/v1/tracks/7GHf8dQ2wA71wYOuRsQCZP,https://api.spotify.com/v1/audio-analysis/7GHf8dQ2wA71wYOuRsQCZP,146360,4
726,Over the Hills and Far Away - 1990 Remaster,5KXdflxoxCcE9m5F2QoAUY,Led Zeppelin,0.412,0.54,7,-13.897,1,0.0516,0.0582,0.0717,0.0849,0.299,96.783,audio_features,5KXdflxoxCcE9m5F2QoAUY,spotify:track:5KXdflxoxCcE9m5F2QoAUY,https://api.spotify.com/v1/tracks/5KXdflxoxCcE9m5F2QoAUY,https://api.spotify.com/v1/audio-analysis/5KXdflxoxCcE9m5F2QoAUY,289360,4
727,Going to California - Remaster,70gbuMqwNBE2Y5rkQJE9By,Led Zeppelin,0.503,0.265,2,-15.913,1,0.0333,0.943,0.045,0.0867,0.522,78.044,audio_features,70gbuMqwNBE2Y5rkQJE9By,spotify:track:70gbuMqwNBE2Y5rkQJE9By,https://api.spotify.com/v1/tracks/70gbuMqwNBE2Y5rkQJE9By,https://api.spotify.com/v1/audio-analysis/70gbuMqwNBE2Y5rkQJE9By,212161,4
728,Dark Moon Part,64Fbs8iYQ8dfNe85kzAGL9,Bonnie Guitar,0.579,0.0416,9,-18.003,1,0.0322,0.985,0.000326,0.105,0.363,85.58,audio_features,64Fbs8iYQ8dfNe85kzAGL9,spotify:track:64Fbs8iYQ8dfNe85kzAGL9,https://api.spotify.com/v1/tracks/64Fbs8iYQ8dfNe85kzAGL9,https://api.spotify.com/v1/audio-analysis/64Fbs8iYQ8dfNe85kzAGL9,163979,4
729,Highway Star,4gVTozEmzwAUXpwj3jEetX,Deep Purple,0.298,0.895,9,-7.647,0,0.0547,0.0283,0.00574,0.305,0.544,173.737,audio_features,4gVTozEmzwAUXpwj3jEetX,spotify:track:4gVTozEmzwAUXpwj3jEetX,https://api.spotify.com/v1/tracks/4gVTozEmzwAUXpwj3jEetX,https://api.spotify.com/v1/audio-analysis/4gVTozEmzwAUXpwj3jEetX,368507,4
730,Turbo Lover - Remastered,4QC1Kd4dctVuVA5I6HFuoj,Judas Priest,0.55,0.878,9,-7.021,1,0.0371,0.176,8.59e-06,0.392,0.754,151.585,audio_features,4QC1Kd4dctVuVA5I6HFuoj,spotify:track:4QC1Kd4dctVuVA5I6HFuoj,https://api.spotify.com/v1/tracks/4QC1Kd4dctVuVA5I6HFuoj,https://api.spotify.com/v1/audio-analysis/4QC1Kd4dctVuVA5I6HFuoj,334000,4
731,Seven Seas Of Rhye - Remastered 2011,1e9Tt3nKBwRbuaU79kN3dn,Queen,0.31,0.893,2,-6.102,1,0.107,0.119,0.0176,0.248,0.427,126.343,audio_features,1e9Tt3nKBwRbuaU79kN3dn,spotify:track:1e9Tt3nKBwRbuaU79kN3dn,https://api.spotify.com/v1/tracks/1e9Tt3nKBwRbuaU79kN3dn,https://api.spotify.com/v1/audio-analysis/1e9Tt3nKBwRbuaU79kN3dn,168973,4
732,Right Down the Line,2Xb6wJYGi0QXwURw5WWvI5,Gerry Rafferty,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,audio_features,2Xb6wJYGi0QXwURw5WWvI5,spotify:track:2Xb6wJYGi0QXwURw5WWvI5,https://api.spotify.com/v1/tracks/2Xb6wJYGi0QXwURw5WWvI5,https://api.spotify.com/v1/audio-analysis/2Xb6wJYGi0QXwURw5WWvI5,267773,4
733,Baby Blue - Remastered 2010,6S3JlDAGk3uu3NtZbPnuhS,Badfinger,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,audio_features,6S3JlDAGk3uu3NtZbPnuhS,spotify:track:6S3JlDAGk3uu3NtZbPnuhS,https://api.spotify.com/v1/tracks/6S3JlDAGk3uu3NtZbPnuhS,https://api.spotify.com/v1/audio-analysis/6S3JlDAGk3uu3NtZbPnuhS,217347,4
734,Leaving Home Ain't Easy - Remastered 2011,16aW2zHbbpDDoSy0HCA8xc,Queen,0.518,0.454,9,-9.208,1,0.028,0.0531,0.0,0.112,0.216,107.689,audio_features,16aW2zHbbpDDoSy0HCA8xc,spotify:track:16aW2zHbbpDDoSy0HCA8xc,https://api.spotify.com/v1/tracks/16aW2zHbbpDDoSy0HCA8xc,https://api.spotify.com/v1/audio-analysis/16aW2zHbbpDDoSy0HCA8xc,195040,4
735,Blackbird - Remastered 2009,5jgFfDIR6FR0gvlA56Nakr,The Beatles,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,audio_features,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,138387,4
736,Landslide,5ihS6UUlyQAfmp48eSkxuQ,Fleetwood Mac,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,audio_features,5ihS6UUlyQAfmp48eSkxuQ,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,199493,4
737,Red Red Wine,4uOKFydzAejjSFqYbv1XPt,UB40,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,audio_features,4uOKFydzAejjSFqYbv1XPt,spotify:track:4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/tracks/4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/audio-analysis/4uOKFydzAejjSFqYbv1XPt,183733,4
738,The Man Who Sold the World - 2015 Remaster,4mWahKerLaVddUjb8d1Q4Q,David Bowie,0.474,0.387,2,-14.416,0,0.0305,0.642,0.00557,0.143,0.545,118.486,audio_features,4mWahKerLaVddUjb8d1Q4Q,spotify:track:4mWahKerLaVddUjb8d1Q4Q,https://api.spotify.com/v1/tracks/4mWahKerLaVddUjb8d1Q4Q,https://api.spotify.com/v1/audio-analysis/4mWahKerLaVddUjb8d1Q4Q,241347,4
739,Love Street,5Q2Im8o4RthlAMkvUMYwGj,The Doors,0.709,0.305,9,-14.809,0,0.0397,0.687,0.0,0.265,0.483,118.821,audio_features,5Q2Im8o4RthlAMkvUMYwGj,spotify:track:5Q2Im8o4RthlAMkvUMYwGj,https://api.spotify.com/v1/tracks/5Q2Im8o4RthlAMkvUMYwGj,https://api.spotify.com/v1/audio-analysis/5Q2Im8o4RthlAMkvUMYwGj,169533,4
740,If I Fell - Remastered 2009,1hgvykolO4kBIEozATmpyj,The Beatles,0.665,0.31,2,-8.928,1,0.0278,0.68,0.0,0.0877,0.568,108.211,audio_features,1hgvykolO4kBIEozATmpyj,spotify:track:1hgvykolO4kBIEozATmpyj,https://api.spotify.com/v1/tracks/1hgvykolO4kBIEozATmpyj,https://api.spotify.com/v1/audio-analysis/1hgvykolO4kBIEozATmpyj,139467,4
741,Communication Breakdown - Live on Tasty Pop Sundae from BBC Sessions;Remaster,0RR8wuHHc5NqSFxhPDDBNV,Led Zeppelin,0.367,0.779,9,-8.334,1,0.0488,0.00574,0.00708,0.288,0.794,90.354,audio_features,0RR8wuHHc5NqSFxhPDDBNV,spotify:track:0RR8wuHHc5NqSFxhPDDBNV,https://api.spotify.com/v1/tracks/0RR8wuHHc5NqSFxhPDDBNV,https://api.spotify.com/v1/audio-analysis/0RR8wuHHc5NqSFxhPDDBNV,191827,4
742,Hey You - 2011 Remastered Version,4WKpan8kLoNuaFgvc8ONc6,Pink Floyd,0.588,0.301,0,-14.979,1,0.0294,0.221,0.00236,0.128,0.19,112.458,audio_features,4WKpan8kLoNuaFgvc8ONc6,spotify:track:4WKpan8kLoNuaFgvc8ONc6,https://api.spotify.com/v1/tracks/4WKpan8kLoNuaFgvc8ONc6,https://api.spotify.com/v1/audio-analysis/4WKpan8kLoNuaFgvc8ONc6,278441,4
743,I've Got You Under My Skin,74jklVKHYTmNMp0baGm6FB,Frank Sinatra,0.585,0.371,1,-7.398,1,0.036,0.508,0.0,0.0957,0.625,127.291,audio_features,74jklVKHYTmNMp0baGm6FB,spotify:track:74jklVKHYTmNMp0baGm6FB,https://api.spotify.com/v1/tracks/74jklVKHYTmNMp0baGm6FB,https://api.spotify.com/v1/audio-analysis/74jklVKHYTmNMp0baGm6FB,222147,4
744,Flight of Icarus - 2015 Remaster,5orSFpEyBcj8ogpOqI4yOQ,Iron Maiden,0.368,0.917,6,-4.829,0,0.0772,0.147,0.000121,0.169,0.343,110.455,audio_features,5orSFpEyBcj8ogpOqI4yOQ,spotify:track:5orSFpEyBcj8ogpOqI4yOQ,https://api.spotify.com/v1/tracks/5orSFpEyBcj8ogpOqI4yOQ,https://api.spotify.com/v1/audio-analysis/5orSFpEyBcj8ogpOqI4yOQ,230760,4
745,People Who Died,5mcaY65WhtzFk1TFRGY6kY,The Jim Carroll Band,0.315,0.628,5,-11.904,0,0.0725,0.0893,0.000663,0.109,0.931,190.668,audio_features,5mcaY65WhtzFk1TFRGY6kY,spotify:track:5mcaY65WhtzFk1TFRGY6kY,https://api.spotify.com/v1/tracks/5mcaY65WhtzFk1TFRGY6kY,https://api.spotify.com/v1/audio-analysis/5mcaY65WhtzFk1TFRGY6kY,299640,4
746,Whistle For The Choir,3jp7Ryj1sX3riA7NQaVlLd,The Fratellis,0.599,0.691,4,-4.571,1,0.0301,0.0489,0.0,0.0835,0.729,131.578,audio_features,3jp7Ryj1sX3riA7NQaVlLd,spotify:track:3jp7Ryj1sX3riA7NQaVlLd,https://api.spotify.com/v1/tracks/3jp7Ryj1sX3riA7NQaVlLd,https://api.spotify.com/v1/audio-analysis/3jp7Ryj1sX3riA7NQaVlLd,215853,4
747,Who'll Stop The Rain,3Bh6uInhcVBVvLraGZdkKD,Creedence Clearwater Revival,0.598,0.797,7,-6.793,1,0.0332,0.0424,0.000407,0.0717,0.622,123.566,audio_features,3Bh6uInhcVBVvLraGZdkKD,spotify:track:3Bh6uInhcVBVvLraGZdkKD,https://api.spotify.com/v1/tracks/3Bh6uInhcVBVvLraGZdkKD,https://api.spotify.com/v1/audio-analysis/3Bh6uInhcVBVvLraGZdkKD,147493,4
748,Space Age Love Song,0xzn2U71zNWLeJbE4Zat4C,A Flock Of Seagulls,0.493,0.516,2,-13.071,1,0.0295,0.00072,0.229,0.121,0.621,139.865,audio_features,0xzn2U71zNWLeJbE4Zat4C,spotify:track:0xzn2U71zNWLeJbE4Zat4C,https://api.spotify.com/v1/tracks/0xzn2U71zNWLeJbE4Zat4C,https://api.spotify.com/v1/audio-analysis/0xzn2U71zNWLeJbE4Zat4C,227867,4
